Topology: ( 300 Nodes, 300 Edges )
182 183 115 141.99 0.47 -1.00 -1 -1 E_RT_NONE U
183 184 0 275.33 0.92 -1.00 -1 -1 E_RT_NONE U
184 185 59 200.11 0.67 -1.00 -1 -1 E_RT_NONE U
185 186 0 146.86 0.49 -1.00 -1 -1 E_RT_NONE U
186 187 27 62.63 0.21 -1.00 -1 -1 E_RT_NONE U
187 188 119 122.25 0.41 -1.00 -1 -1 E_RT_NONE U
188 189 10 291.16 0.97 -1.00 -1 -1 E_RT_NONE U
189 190 154 244.24 0.81 -1.00 -1 -1 E_RT_NONE U
190 191 116 188.04 0.63 -1.00 -1 -1 E_RT_NONE U
191 192 71 65.39 0.22 -1.00 -1 -1 E_RT_NONE U
192 193 130 644.38 2.15 -1.00 -1 -1 E_RT_NONE U
193 194 26 72.01 0.24 -1.00 -1 -1 E_RT_NONE U
194 195 26 301.44 1.01 -1.00 -1 -1 E_RT_NONE U
195 196 0 71.39 0.24 -1.00 -1 -1 E_RT_NONE U
196 197 15 169.03 0.56 -1.00 -1 -1 E_RT_NONE U
197 198 136 43.93 0.15 -1.00 -1 -1 E_RT_NONE U
198 199 45 268.19 0.89 -1.00 -1 -1 E_RT_NONE U
199 200 127 291.05 0.97 -1.00 -1 -1 E_RT_NONE U
200 201 117 124.68 0.42 -1.00 -1 -1 E_RT_NONE U
201 202 137 41.05 0.14 -1.00 -1 -1 E_RT_NONE U
202 203 128 205.04 0.68 -1.00 -1 -1 E_RT_NONE U
203 204 65 114.73 0.38 -1.00 -1 -1 E_RT_NONE U
204 205 187 292.03 0.97 -1.00 -1 -1 E_RT_NONE U
205 206 5 250.06 0.83 -1.00 -1 -1 E_RT_NONE U
206 207 110 174.86 0.58 -1.00 -1 -1 E_RT_NONE U
207 208 192 100.72 0.34 -1.00 -1 -1 E_RT_NONE U
208 209 55 332.79 1.11 -1.00 -1 -1 E_RT_NONE U
209 210 78 190.28 0.63 -1.00 -1 -1 E_RT_NONE U
210 211 130 215.24 0.72 -1.00 -1 -1 E_RT_NONE U
211 212 105 77.37 0.26 -1.00 -1 -1 E_RT_NONE U
212 213 202 79.40 0.26 -1.00 -1 -1 E_RT_NONE U
213 214 62 160.98 0.54 -1.00 -1 -1 E_RT_NONE U
214 215 200 126.04 0.42 -1.00 -1 -1 E_RT_NONE U
215 216 66 89.20 0.30 -1.00 -1 -1 E_RT_NONE U
216 217 122 304.90 1.02 -1.00 -1 -1 E_RT_NONE U
217 218 154 137.54 0.46 -1.00 -1 -1 E_RT_NONE U
218 219 145 171.74 0.57 -1.00 -1 -1 E_RT_NONE U
219 220 149 72.01 0.24 -1.00 -1 -1 E_RT_NONE U
220 221 49 58.00 0.19 -1.00 -1 -1 E_RT_NONE U
221 222 78 78.00 0.26 -1.00 -1 -1 E_RT_NONE U
222 223 220 151.21 0.50 -1.00 -1 -1 E_RT_NONE U
223 224 73 105.30 0.35 -1.00 -1 -1 E_RT_NONE U
224 225 150 302.76 1.01 -1.00 -1 -1 E_RT_NONE U
225 226 133 143.01 0.48 -1.00 -1 -1 E_RT_NONE U
226 227 209 179.07 0.60 -1.00 -1 -1 E_RT_NONE U
227 228 89 176.20 0.59 -1.00 -1 -1 E_RT_NONE U
228 229 112 421.95 1.41 -1.00 -1 -1 E_RT_NONE U
229 230 8 219.83 0.73 -1.00 -1 -1 E_RT_NONE U
230 231 118 179.41 0.60 -1.00 -1 -1 E_RT_NONE U
231 232 147 62.24 0.21 -1.00 -1 -1 E_RT_NONE U
232 233 133 506.00 1.69 -1.00 -1 -1 E_RT_NONE U
233 234 64 290.01 0.97 -1.00 -1 -1 E_RT_NONE U
234 235 86 208.31 0.69 -1.00 -1 -1 E_RT_NONE U
235 236 107 266.09 0.89 -1.00 -1 -1 E_RT_NONE U
236 237 10 61.00 0.20 -1.00 -1 -1 E_RT_NONE U
237 238 80 380.47 1.27 -1.00 -1 -1 E_RT_NONE U
238 239 75 115.02 0.38 -1.00 -1 -1 E_RT_NONE U
239 240 189 147.87 0.49 -1.00 -1 -1 E_RT_NONE U
240 241 34 167.15 0.56 -1.00 -1 -1 E_RT_NONE U
241 242 163 226.50 0.76 -1.00 -1 -1 E_RT_NONE U
242 243 1 548.11 1.83 -1.00 -1 -1 E_RT_NONE U
243 244 129 36.67 0.12 -1.00 -1 -1 E_RT_NONE U
244 245 22 201.32 0.67 -1.00 -1 -1 E_RT_NONE U
245 246 8 187.30 0.62 -1.00 -1 -1 E_RT_NONE U
246 247 208 499.13 1.66 -1.00 -1 -1 E_RT_NONE U
247 248 44 84.90 0.28 -1.00 -1 -1 E_RT_NONE U
248 249 106 49.04 0.16 -1.00 -1 -1 E_RT_NONE U
249 250 217 354.01 1.18 -1.00 -1 -1 E_RT_NONE U
250 251 236 394.99 1.32 -1.00 -1 -1 E_RT_NONE U
251 252 22 391.84 1.31 -1.00 -1 -1 E_RT_NONE U
252 253 216 533.56 1.78 -1.00 -1 -1 E_RT_NONE U
253 254 224 247.48 0.83 -1.00 -1 -1 E_RT_NONE U
254 255 235 384.67 1.28 -1.00 -1 -1 E_RT_NONE U
255 256 20 195.01 0.65 -1.00 -1 -1 E_RT_NONE U
256 257 179 48.84 0.16 -1.00 -1 -1 E_RT_NONE U
257 258 150 242.40 0.81 -1.00 -1 -1 E_RT_NONE U
258 259 14 239.83 0.80 -1.00 -1 -1 E_RT_NONE U
259 260 75 208.02 0.69 -1.00 -1 -1 E_RT_NONE U
260 261 213 112.45 0.38 -1.00 -1 -1 E_RT_NONE U
261 262 15 320.66 1.07 -1.00 -1 -1 E_RT_NONE U
262 263 79 399.10 1.33 -1.00 -1 -1 E_RT_NONE U
263 264 226 207.62 0.69 -1.00 -1 -1 E_RT_NONE U
264 265 215 193.78 0.65 -1.00 -1 -1 E_RT_NONE U
265 266 164 193.57 0.65 -1.00 -1 -1 E_RT_NONE U
266 267 156 59.01 0.20 -1.00 -1 -1 E_RT_NONE U
267 268 134 702.89 2.34 -1.00 -1 -1 E_RT_NONE U
268 269 245 167.43 0.56 -1.00 -1 -1 E_RT_NONE U
269 270 32 172.79 0.58 -1.00 -1 -1 E_RT_NONE U
270 271 78 242.37 0.81 -1.00 -1 -1 E_RT_NONE U
271 272 35 114.42 0.38 -1.00 -1 -1 E_RT_NONE U
272 273 114 308.10 1.03 -1.00 -1 -1 E_RT_NONE U
273 274 0 306.43 1.02 -1.00 -1 -1 E_RT_NONE U
274 275 251 29.41 0.10 -1.00 -1 -1 E_RT_NONE U
275 276 127 245.16 0.82 -1.00 -1 -1 E_RT_NONE U
276 277 121 114.34 0.38 -1.00 -1 -1 E_RT_NONE U
277 278 224 179.00 0.60 -1.00 -1 -1 E_RT_NONE U
278 279 211 98.88 0.33 -1.00 -1 -1 E_RT_NONE U
279 280 6 86.61 0.29 -1.00 -1 -1 E_RT_NONE U
280 281 186 141.99 0.47 -1.00 -1 -1 E_RT_NONE U
281 282 120 312.41 1.04 -1.00 -1 -1 E_RT_NONE U
282 283 204 161.14 0.54 -1.00 -1 -1 E_RT_NONE U
283 284 171 210.24 0.70 -1.00 -1 -1 E_RT_NONE U
284 285 7 85.56 0.29 -1.00 -1 -1 E_RT_NONE U
285 286 204 283.71 0.95 -1.00 -1 -1 E_RT_NONE U
286 287 138 420.22 1.40 -1.00 -1 -1 E_RT_NONE U
287 288 46 61.40 0.20 -1.00 -1 -1 E_RT_NONE U
288 289 55 358.62 1.20 -1.00 -1 -1 E_RT_NONE U
289 290 2 242.79 0.81 -1.00 -1 -1 E_RT_NONE U
290 291 51 226.60 0.76 -1.00 -1 -1 E_RT_NONE U
291 292 200 126.66 0.42 -1.00 -1 -1 E_RT_NONE U
292 293 200 480.86 1.60 -1.00 -1 -1 E_RT_NONE U
293 294 92 31.11 0.10 -1.00 -1 -1 E_RT_NONE U
294 295 265 208.47 0.70 -1.00 -1 -1 E_RT_NONE U
295 296 190 260.62 0.87 -1.00 -1 -1 E_RT_NONE U
296 297 153 109.02 0.36 -1.00 -1 -1 E_RT_NONE U
297 298 210 100.18 0.33 -1.00 -1 -1 E_RT_NONE U
298 299 159 422.86 1.41 -1.00 -1 -1 E_RT_NONE U
299 0 102 283.45 0.95 -1.00 -1 -1 E_RT_NONE U
