Topology: ( 300 Nodes, 300 Edges )
182 183 76 160.33 0.53 -1.00 -1 -1 E_RT_NONE U
183 184 101 238.83 0.80 -1.00 -1 -1 E_RT_NONE U
184 185 81 503.06 1.68 -1.00 -1 -1 E_RT_NONE U
185 186 184 296.60 0.99 -1.00 -1 -1 E_RT_NONE U
186 187 7 133.18 0.44 -1.00 -1 -1 E_RT_NONE U
187 188 140 546.03 1.82 -1.00 -1 -1 E_RT_NONE U
188 189 167 181.66 0.61 -1.00 -1 -1 E_RT_NONE U
189 190 3 426.98 1.42 -1.00 -1 -1 E_RT_NONE U
190 191 52 126.81 0.42 -1.00 -1 -1 E_RT_NONE U
191 192 129 69.46 0.23 -1.00 -1 -1 E_RT_NONE U
192 193 28 104.66 0.35 -1.00 -1 -1 E_RT_NONE U
193 194 64 67.01 0.22 -1.00 -1 -1 E_RT_NONE U
194 195 115 233.56 0.78 -1.00 -1 -1 E_RT_NONE U
195 196 120 72.01 0.24 -1.00 -1 -1 E_RT_NONE U
196 197 77 13.60 0.05 -1.00 -1 -1 E_RT_NONE U
197 198 49 250.02 0.83 -1.00 -1 -1 E_RT_NONE U
198 199 194 479.09 1.60 -1.00 -1 -1 E_RT_NONE U
199 200 41 766.68 2.56 -1.00 -1 -1 E_RT_NONE U
200 201 196 127.09 0.42 -1.00 -1 -1 E_RT_NONE U
201 202 101 365.92 1.22 -1.00 -1 -1 E_RT_NONE U
202 203 95 198.84 0.66 -1.00 -1 -1 E_RT_NONE U
203 204 95 77.10 0.26 -1.00 -1 -1 E_RT_NONE U
204 205 88 144.67 0.48 -1.00 -1 -1 E_RT_NONE U
205 206 8 175.76 0.59 -1.00 -1 -1 E_RT_NONE U
206 207 167 239.73 0.80 -1.00 -1 -1 E_RT_NONE U
207 208 40 253.81 0.85 -1.00 -1 -1 E_RT_NONE U
208 209 44 143.50 0.48 -1.00 -1 -1 E_RT_NONE U
209 210 64 128.97 0.43 -1.00 -1 -1 E_RT_NONE U
210 211 57 26.25 0.09 -1.00 -1 -1 E_RT_NONE U
211 212 14 671.38 2.24 -1.00 -1 -1 E_RT_NONE U
212 213 159 201.56 0.67 -1.00 -1 -1 E_RT_NONE U
213 214 142 84.40 0.28 -1.00 -1 -1 E_RT_NONE U
214 215 34 119.27 0.40 -1.00 -1 -1 E_RT_NONE U
215 216 84 129.02 0.43 -1.00 -1 -1 E_RT_NONE U
216 217 51 150.73 0.50 -1.00 -1 -1 E_RT_NONE U
217 218 163 79.91 0.27 -1.00 -1 -1 E_RT_NONE U
218 219 177 98.98 0.33 -1.00 -1 -1 E_RT_NONE U
219 220 90 299.48 1.00 -1.00 -1 -1 E_RT_NONE U
220 221 144 118.71 0.40 -1.00 -1 -1 E_RT_NONE U
221 222 157 441.86 1.47 -1.00 -1 -1 E_RT_NONE U
222 223 172 34.71 0.12 -1.00 -1 -1 E_RT_NONE U
223 224 51 352.43 1.18 -1.00 -1 -1 E_RT_NONE U
224 225 30 163.77 0.55 -1.00 -1 -1 E_RT_NONE U
225 226 84 305.59 1.02 -1.00 -1 -1 E_RT_NONE U
226 227 151 319.69 1.07 -1.00 -1 -1 E_RT_NONE U
227 228 122 796.01 2.66 -1.00 -1 -1 E_RT_NONE U
228 229 1 211.62 0.71 -1.00 -1 -1 E_RT_NONE U
229 230 19 32.76 0.11 -1.00 -1 -1 E_RT_NONE U
230 231 36 428.79 1.43 -1.00 -1 -1 E_RT_NONE U
231 232 230 485.16 1.62 -1.00 -1 -1 E_RT_NONE U
232 233 163 437.13 1.46 -1.00 -1 -1 E_RT_NONE U
233 234 131 466.57 1.56 -1.00 -1 -1 E_RT_NONE U
234 235 112 428.35 1.43 -1.00 -1 -1 E_RT_NONE U
235 236 113 195.02 0.65 -1.00 -1 -1 E_RT_NONE U
236 237 21 335.49 1.12 -1.00 -1 -1 E_RT_NONE U
237 238 194 94.43 0.31 -1.00 -1 -1 E_RT_NONE U
238 239 159 138.71 0.46 -1.00 -1 -1 E_RT_NONE U
239 240 79 137.44 0.46 -1.00 -1 -1 E_RT_NONE U
240 241 219 89.63 0.30 -1.00 -1 -1 E_RT_NONE U
241 242 121 162.69 0.54 -1.00 -1 -1 E_RT_NONE U
242 243 208 84.53 0.28 -1.00 -1 -1 E_RT_NONE U
243 244 134 233.81 0.78 -1.00 -1 -1 E_RT_NONE U
244 245 210 341.12 1.14 -1.00 -1 -1 E_RT_NONE U
245 246 115 89.74 0.30 -1.00 -1 -1 E_RT_NONE U
246 247 28 812.80 2.71 -1.00 -1 -1 E_RT_NONE U
247 248 48 286.62 0.96 -1.00 -1 -1 E_RT_NONE U
248 249 220 265.85 0.89 -1.00 -1 -1 E_RT_NONE U
249 250 180 218.23 0.73 -1.00 -1 -1 E_RT_NONE U
250 251 202 35.36 0.12 -1.00 -1 -1 E_RT_NONE U
251 252 2 155.71 0.52 -1.00 -1 -1 E_RT_NONE U
252 253 70 157.20 0.52 -1.00 -1 -1 E_RT_NONE U
253 254 95 310.50 1.04 -1.00 -1 -1 E_RT_NONE U
254 255 69 189.97 0.63 -1.00 -1 -1 E_RT_NONE U
255 256 156 301.33 1.01 -1.00 -1 -1 E_RT_NONE U
256 257 250 144.84 0.48 -1.00 -1 -1 E_RT_NONE U
257 258 53 533.30 1.78 -1.00 -1 -1 E_RT_NONE U
258 259 141 163.05 0.54 -1.00 -1 -1 E_RT_NONE U
259 260 145 77.49 0.26 -1.00 -1 -1 E_RT_NONE U
260 261 64 140.80 0.47 -1.00 -1 -1 E_RT_NONE U
261 262 210 183.22 0.61 -1.00 -1 -1 E_RT_NONE U
262 263 89 318.25 1.06 -1.00 -1 -1 E_RT_NONE U
263 264 230 85.00 0.28 -1.00 -1 -1 E_RT_NONE U
264 265 243 363.11 1.21 -1.00 -1 -1 E_RT_NONE U
265 266 133 445.76 1.49 -1.00 -1 -1 E_RT_NONE U
266 267 59 251.60 0.84 -1.00 -1 -1 E_RT_NONE U
267 268 53 344.42 1.15 -1.00 -1 -1 E_RT_NONE U
268 269 164 409.57 1.37 -1.00 -1 -1 E_RT_NONE U
269 270 266 386.17 1.29 -1.00 -1 -1 E_RT_NONE U
270 271 118 156.05 0.52 -1.00 -1 -1 E_RT_NONE U
271 272 40 26.40 0.09 -1.00 -1 -1 E_RT_NONE U
272 273 234 360.27 1.20 -1.00 -1 -1 E_RT_NONE U
273 274 119 178.44 0.60 -1.00 -1 -1 E_RT_NONE U
274 275 172 123.56 0.41 -1.00 -1 -1 E_RT_NONE U
275 276 193 586.28 1.96 -1.00 -1 -1 E_RT_NONE U
276 277 15 145.84 0.49 -1.00 -1 -1 E_RT_NONE U
277 278 200 475.91 1.59 -1.00 -1 -1 E_RT_NONE U
278 279 220 93.74 0.31 -1.00 -1 -1 E_RT_NONE U
279 280 100 139.01 0.46 -1.00 -1 -1 E_RT_NONE U
280 281 174 696.90 2.32 -1.00 -1 -1 E_RT_NONE U
281 282 147 184.10 0.61 -1.00 -1 -1 E_RT_NONE U
282 283 198 14.14 0.05 -1.00 -1 -1 E_RT_NONE U
283 284 134 276.81 0.92 -1.00 -1 -1 E_RT_NONE U
284 285 51 312.00 1.04 -1.00 -1 -1 E_RT_NONE U
285 286 231 310.91 1.04 -1.00 -1 -1 E_RT_NONE U
286 287 168 156.59 0.52 -1.00 -1 -1 E_RT_NONE U
287 288 25 31.06 0.10 -1.00 -1 -1 E_RT_NONE U
288 289 217 179.64 0.60 -1.00 -1 -1 E_RT_NONE U
289 290 143 139.78 0.47 -1.00 -1 -1 E_RT_NONE U
290 291 12 140.06 0.47 -1.00 -1 -1 E_RT_NONE U
291 292 242 280.96 0.94 -1.00 -1 -1 E_RT_NONE U
292 293 146 67.12 0.22 -1.00 -1 -1 E_RT_NONE U
293 294 223 277.35 0.93 -1.00 -1 -1 E_RT_NONE U
294 295 260 460.68 1.54 -1.00 -1 -1 E_RT_NONE U
295 296 69 37.48 0.13 -1.00 -1 -1 E_RT_NONE U
296 297 143 242.12 0.81 -1.00 -1 -1 E_RT_NONE U
297 298 116 307.20 1.02 -1.00 -1 -1 E_RT_NONE U
298 299 262 216.57 0.72 -1.00 -1 -1 E_RT_NONE U
299 0 134 310.27 1.03 -1.00 -1 -1 E_RT_NONE U
