Topology: ( 300 Nodes, 300 Edges )
182 183 145 107.34 0.36 -1.00 -1 -1 E_RT_NONE U
183 184 9 112.06 0.37 -1.00 -1 -1 E_RT_NONE U
184 185 28 618.60 2.06 -1.00 -1 -1 E_RT_NONE U
185 186 46 257.75 0.86 -1.00 -1 -1 E_RT_NONE U
186 187 93 214.59 0.72 -1.00 -1 -1 E_RT_NONE U
187 188 4 56.32 0.19 -1.00 -1 -1 E_RT_NONE U
188 189 172 174.35 0.58 -1.00 -1 -1 E_RT_NONE U
189 190 152 103.95 0.35 -1.00 -1 -1 E_RT_NONE U
190 191 173 86.58 0.29 -1.00 -1 -1 E_RT_NONE U
191 192 111 200.52 0.67 -1.00 -1 -1 E_RT_NONE U
192 193 8 358.43 1.20 -1.00 -1 -1 E_RT_NONE U
193 194 173 411.92 1.37 -1.00 -1 -1 E_RT_NONE U
194 195 51 259.67 0.87 -1.00 -1 -1 E_RT_NONE U
195 196 177 670.93 2.24 -1.00 -1 -1 E_RT_NONE U
196 197 51 124.49 0.42 -1.00 -1 -1 E_RT_NONE U
197 198 60 136.65 0.46 -1.00 -1 -1 E_RT_NONE U
198 199 77 146.75 0.49 -1.00 -1 -1 E_RT_NONE U
199 200 188 176.48 0.59 -1.00 -1 -1 E_RT_NONE U
200 201 31 282.11 0.94 -1.00 -1 -1 E_RT_NONE U
201 202 23 251.41 0.84 -1.00 -1 -1 E_RT_NONE U
202 203 113 265.55 0.89 -1.00 -1 -1 E_RT_NONE U
203 204 34 308.99 1.03 -1.00 -1 -1 E_RT_NONE U
204 205 144 284.94 0.95 -1.00 -1 -1 E_RT_NONE U
205 206 50 165.39 0.55 -1.00 -1 -1 E_RT_NONE U
206 207 3 206.97 0.69 -1.00 -1 -1 E_RT_NONE U
207 208 105 250.12 0.83 -1.00 -1 -1 E_RT_NONE U
208 209 88 186.08 0.62 -1.00 -1 -1 E_RT_NONE U
209 210 149 204.62 0.68 -1.00 -1 -1 E_RT_NONE U
210 211 76 132.44 0.44 -1.00 -1 -1 E_RT_NONE U
211 212 0 182.95 0.61 -1.00 -1 -1 E_RT_NONE U
212 213 88 220.48 0.74 -1.00 -1 -1 E_RT_NONE U
213 214 213 156.28 0.52 -1.00 -1 -1 E_RT_NONE U
214 215 191 265.51 0.89 -1.00 -1 -1 E_RT_NONE U
215 216 85 463.42 1.55 -1.00 -1 -1 E_RT_NONE U
216 217 35 463.11 1.54 -1.00 -1 -1 E_RT_NONE U
217 218 101 209.75 0.70 -1.00 -1 -1 E_RT_NONE U
218 219 4 66.48 0.22 -1.00 -1 -1 E_RT_NONE U
219 220 71 184.78 0.62 -1.00 -1 -1 E_RT_NONE U
220 221 56 200.06 0.67 -1.00 -1 -1 E_RT_NONE U
221 222 100 126.87 0.42 -1.00 -1 -1 E_RT_NONE U
222 223 87 194.18 0.65 -1.00 -1 -1 E_RT_NONE U
223 224 12 308.13 1.03 -1.00 -1 -1 E_RT_NONE U
224 225 181 60.96 0.20 -1.00 -1 -1 E_RT_NONE U
225 226 93 155.21 0.52 -1.00 -1 -1 E_RT_NONE U
226 227 139 352.18 1.17 -1.00 -1 -1 E_RT_NONE U
227 228 11 53.08 0.18 -1.00 -1 -1 E_RT_NONE U
228 229 154 70.77 0.24 -1.00 -1 -1 E_RT_NONE U
229 230 126 234.80 0.78 -1.00 -1 -1 E_RT_NONE U
230 231 88 303.60 1.01 -1.00 -1 -1 E_RT_NONE U
231 232 228 316.62 1.06 -1.00 -1 -1 E_RT_NONE U
232 233 159 103.82 0.35 -1.00 -1 -1 E_RT_NONE U
233 234 92 61.72 0.21 -1.00 -1 -1 E_RT_NONE U
234 235 27 225.68 0.75 -1.00 -1 -1 E_RT_NONE U
235 236 162 84.60 0.28 -1.00 -1 -1 E_RT_NONE U
236 237 20 120.83 0.40 -1.00 -1 -1 E_RT_NONE U
237 238 2 128.13 0.43 -1.00 -1 -1 E_RT_NONE U
238 239 150 51.31 0.17 -1.00 -1 -1 E_RT_NONE U
239 240 51 97.62 0.33 -1.00 -1 -1 E_RT_NONE U
240 241 174 75.89 0.25 -1.00 -1 -1 E_RT_NONE U
241 242 42 223.39 0.75 -1.00 -1 -1 E_RT_NONE U
242 243 56 118.97 0.40 -1.00 -1 -1 E_RT_NONE U
243 244 200 307.26 1.02 -1.00 -1 -1 E_RT_NONE U
244 245 26 435.74 1.45 -1.00 -1 -1 E_RT_NONE U
245 246 196 490.69 1.64 -1.00 -1 -1 E_RT_NONE U
246 247 35 217.59 0.73 -1.00 -1 -1 E_RT_NONE U
247 248 133 270.38 0.90 -1.00 -1 -1 E_RT_NONE U
248 249 84 111.80 0.37 -1.00 -1 -1 E_RT_NONE U
249 250 166 522.57 1.74 -1.00 -1 -1 E_RT_NONE U
250 251 204 70.46 0.24 -1.00 -1 -1 E_RT_NONE U
251 252 10 103.94 0.35 -1.00 -1 -1 E_RT_NONE U
252 253 102 93.26 0.31 -1.00 -1 -1 E_RT_NONE U
253 254 208 33.97 0.11 -1.00 -1 -1 E_RT_NONE U
254 255 226 369.66 1.23 -1.00 -1 -1 E_RT_NONE U
255 256 251 422.99 1.41 -1.00 -1 -1 E_RT_NONE U
256 257 42 162.63 0.54 -1.00 -1 -1 E_RT_NONE U
257 258 180 233.24 0.78 -1.00 -1 -1 E_RT_NONE U
258 259 103 75.54 0.25 -1.00 -1 -1 E_RT_NONE U
259 260 74 64.07 0.21 -1.00 -1 -1 E_RT_NONE U
260 261 186 132.92 0.44 -1.00 -1 -1 E_RT_NONE U
261 262 36 355.79 1.19 -1.00 -1 -1 E_RT_NONE U
262 263 96 297.14 0.99 -1.00 -1 -1 E_RT_NONE U
263 264 240 439.06 1.46 -1.00 -1 -1 E_RT_NONE U
264 265 218 230.71 0.77 -1.00 -1 -1 E_RT_NONE U
265 266 118 199.18 0.66 -1.00 -1 -1 E_RT_NONE U
266 267 144 73.82 0.25 -1.00 -1 -1 E_RT_NONE U
267 268 51 464.72 1.55 -1.00 -1 -1 E_RT_NONE U
268 269 87 53.00 0.18 -1.00 -1 -1 E_RT_NONE U
269 270 149 187.02 0.62 -1.00 -1 -1 E_RT_NONE U
270 271 20 213.97 0.71 -1.00 -1 -1 E_RT_NONE U
271 272 237 212.58 0.71 -1.00 -1 -1 E_RT_NONE U
272 273 81 112.06 0.37 -1.00 -1 -1 E_RT_NONE U
273 274 7 20.10 0.07 -1.00 -1 -1 E_RT_NONE U
274 275 114 148.22 0.49 -1.00 -1 -1 E_RT_NONE U
275 276 14 3.61 0.01 -1.00 -1 -1 E_RT_NONE U
276 277 263 289.17 0.96 -1.00 -1 -1 E_RT_NONE U
277 278 24 144.93 0.48 -1.00 -1 -1 E_RT_NONE U
278 279 174 319.62 1.07 -1.00 -1 -1 E_RT_NONE U
279 280 113 115.49 0.39 -1.00 -1 -1 E_RT_NONE U
280 281 75 13.04 0.04 -1.00 -1 -1 E_RT_NONE U
281 282 268 327.84 1.09 -1.00 -1 -1 E_RT_NONE U
282 283 232 60.90 0.20 -1.00 -1 -1 E_RT_NONE U
283 284 49 161.91 0.54 -1.00 -1 -1 E_RT_NONE U
284 285 104 754.12 2.52 -1.00 -1 -1 E_RT_NONE U
285 286 225 81.10 0.27 -1.00 -1 -1 E_RT_NONE U
286 287 48 227.88 0.76 -1.00 -1 -1 E_RT_NONE U
287 288 63 116.73 0.39 -1.00 -1 -1 E_RT_NONE U
288 289 57 94.51 0.32 -1.00 -1 -1 E_RT_NONE U
289 290 12 773.49 2.58 -1.00 -1 -1 E_RT_NONE U
290 291 286 140.04 0.47 -1.00 -1 -1 E_RT_NONE U
291 292 194 121.49 0.41 -1.00 -1 -1 E_RT_NONE U
292 293 242 130.82 0.44 -1.00 -1 -1 E_RT_NONE U
293 294 119 522.30 1.74 -1.00 -1 -1 E_RT_NONE U
294 295 282 417.94 1.39 -1.00 -1 -1 E_RT_NONE U
295 296 152 100.66 0.34 -1.00 -1 -1 E_RT_NONE U
296 297 5 33.12 0.11 -1.00 -1 -1 E_RT_NONE U
297 298 126 95.57 0.32 -1.00 -1 -1 E_RT_NONE U
298 299 194 107.70 0.36 -1.00 -1 -1 E_RT_NONE U
299 0 199 424.41 1.42 -1.00 -1 -1 E_RT_NONE U
