Topology: ( 300 Nodes, 300 Edges )
182 183 144 168.19 0.56 -1.00 -1 -1 E_RT_NONE U
183 184 40 195.82 0.65 -1.00 -1 -1 E_RT_NONE U
184 185 147 291.11 0.97 -1.00 -1 -1 E_RT_NONE U
185 186 134 333.33 1.11 -1.00 -1 -1 E_RT_NONE U
186 187 120 160.43 0.54 -1.00 -1 -1 E_RT_NONE U
187 188 129 177.55 0.59 -1.00 -1 -1 E_RT_NONE U
188 189 174 278.23 0.93 -1.00 -1 -1 E_RT_NONE U
189 190 89 526.38 1.76 -1.00 -1 -1 E_RT_NONE U
190 191 84 192.63 0.64 -1.00 -1 -1 E_RT_NONE U
191 192 29 262.37 0.88 -1.00 -1 -1 E_RT_NONE U
192 193 176 171.09 0.57 -1.00 -1 -1 E_RT_NONE U
193 194 23 516.38 1.72 -1.00 -1 -1 E_RT_NONE U
194 195 63 113.23 0.38 -1.00 -1 -1 E_RT_NONE U
195 196 35 487.54 1.63 -1.00 -1 -1 E_RT_NONE U
196 197 31 220.22 0.73 -1.00 -1 -1 E_RT_NONE U
197 198 40 155.24 0.52 -1.00 -1 -1 E_RT_NONE U
198 199 97 523.63 1.75 -1.00 -1 -1 E_RT_NONE U
199 200 135 68.62 0.23 -1.00 -1 -1 E_RT_NONE U
200 201 100 416.08 1.39 -1.00 -1 -1 E_RT_NONE U
201 202 52 7.00 0.02 -1.00 -1 -1 E_RT_NONE U
202 203 154 188.38 0.63 -1.00 -1 -1 E_RT_NONE U
203 204 69 99.01 0.33 -1.00 -1 -1 E_RT_NONE U
204 205 181 357.02 1.19 -1.00 -1 -1 E_RT_NONE U
205 206 13 203.44 0.68 -1.00 -1 -1 E_RT_NONE U
206 207 114 105.80 0.35 -1.00 -1 -1 E_RT_NONE U
207 208 71 14.87 0.05 -1.00 -1 -1 E_RT_NONE U
208 209 14 174.00 0.58 -1.00 -1 -1 E_RT_NONE U
209 210 25 92.62 0.31 -1.00 -1 -1 E_RT_NONE U
210 211 145 160.86 0.54 -1.00 -1 -1 E_RT_NONE U
211 212 40 294.11 0.98 -1.00 -1 -1 E_RT_NONE U
212 213 199 292.98 0.98 -1.00 -1 -1 E_RT_NONE U
213 214 15 310.18 1.03 -1.00 -1 -1 E_RT_NONE U
214 215 11 183.37 0.61 -1.00 -1 -1 E_RT_NONE U
215 216 67 268.27 0.89 -1.00 -1 -1 E_RT_NONE U
216 217 189 34.83 0.12 -1.00 -1 -1 E_RT_NONE U
217 218 128 274.89 0.92 -1.00 -1 -1 E_RT_NONE U
218 219 125 454.07 1.51 -1.00 -1 -1 E_RT_NONE U
219 220 135 393.71 1.31 -1.00 -1 -1 E_RT_NONE U
220 221 6 245.81 0.82 -1.00 -1 -1 E_RT_NONE U
221 222 57 140.06 0.47 -1.00 -1 -1 E_RT_NONE U
222 223 50 269.70 0.90 -1.00 -1 -1 E_RT_NONE U
223 224 93 12.04 0.04 -1.00 -1 -1 E_RT_NONE U
224 225 148 467.82 1.56 -1.00 -1 -1 E_RT_NONE U
225 226 5 329.49 1.10 -1.00 -1 -1 E_RT_NONE U
226 227 21 30.08 0.10 -1.00 -1 -1 E_RT_NONE U
227 228 86 237.12 0.79 -1.00 -1 -1 E_RT_NONE U
228 229 167 336.65 1.12 -1.00 -1 -1 E_RT_NONE U
229 230 151 384.38 1.28 -1.00 -1 -1 E_RT_NONE U
230 231 156 494.09 1.65 -1.00 -1 -1 E_RT_NONE U
231 232 181 291.30 0.97 -1.00 -1 -1 E_RT_NONE U
232 233 231 51.87 0.17 -1.00 -1 -1 E_RT_NONE U
233 234 159 217.35 0.73 -1.00 -1 -1 E_RT_NONE U
234 235 2 245.84 0.82 -1.00 -1 -1 E_RT_NONE U
235 236 35 126.57 0.42 -1.00 -1 -1 E_RT_NONE U
236 237 108 159.76 0.53 -1.00 -1 -1 E_RT_NONE U
237 238 208 483.66 1.61 -1.00 -1 -1 E_RT_NONE U
238 239 32 583.17 1.95 -1.00 -1 -1 E_RT_NONE U
239 240 38 170.00 0.57 -1.00 -1 -1 E_RT_NONE U
240 241 119 317.05 1.06 -1.00 -1 -1 E_RT_NONE U
241 242 143 252.44 0.84 -1.00 -1 -1 E_RT_NONE U
242 243 54 155.17 0.52 -1.00 -1 -1 E_RT_NONE U
243 244 60 90.43 0.30 -1.00 -1 -1 E_RT_NONE U
244 245 153 284.52 0.95 -1.00 -1 -1 E_RT_NONE U
245 246 29 228.08 0.76 -1.00 -1 -1 E_RT_NONE U
246 247 71 279.79 0.93 -1.00 -1 -1 E_RT_NONE U
247 248 104 319.68 1.07 -1.00 -1 -1 E_RT_NONE U
248 249 155 538.01 1.79 -1.00 -1 -1 E_RT_NONE U
249 250 108 236.16 0.79 -1.00 -1 -1 E_RT_NONE U
250 251 20 123.49 0.41 -1.00 -1 -1 E_RT_NONE U
251 252 236 251.92 0.84 -1.00 -1 -1 E_RT_NONE U
252 253 69 12.04 0.04 -1.00 -1 -1 E_RT_NONE U
253 254 164 213.24 0.71 -1.00 -1 -1 E_RT_NONE U
254 255 182 42.58 0.14 -1.00 -1 -1 E_RT_NONE U
255 256 142 167.61 0.56 -1.00 -1 -1 E_RT_NONE U
256 257 31 373.27 1.25 -1.00 -1 -1 E_RT_NONE U
257 258 250 636.88 2.12 -1.00 -1 -1 E_RT_NONE U
258 259 215 402.06 1.34 -1.00 -1 -1 E_RT_NONE U
259 260 245 159.30 0.53 -1.00 -1 -1 E_RT_NONE U
260 261 85 398.08 1.33 -1.00 -1 -1 E_RT_NONE U
261 262 111 159.05 0.53 -1.00 -1 -1 E_RT_NONE U
262 263 214 54.20 0.18 -1.00 -1 -1 E_RT_NONE U
263 264 117 133.18 0.44 -1.00 -1 -1 E_RT_NONE U
264 265 244 201.43 0.67 -1.00 -1 -1 E_RT_NONE U
265 266 50 94.26 0.31 -1.00 -1 -1 E_RT_NONE U
266 267 205 149.50 0.50 -1.00 -1 -1 E_RT_NONE U
267 268 170 659.20 2.20 -1.00 -1 -1 E_RT_NONE U
268 269 251 87.46 0.29 -1.00 -1 -1 E_RT_NONE U
269 270 176 382.00 1.27 -1.00 -1 -1 E_RT_NONE U
270 271 167 741.21 2.47 -1.00 -1 -1 E_RT_NONE U
271 272 149 158.62 0.53 -1.00 -1 -1 E_RT_NONE U
272 273 128 344.89 1.15 -1.00 -1 -1 E_RT_NONE U
273 274 143 123.43 0.41 -1.00 -1 -1 E_RT_NONE U
274 275 178 246.42 0.82 -1.00 -1 -1 E_RT_NONE U
275 276 140 172.80 0.58 -1.00 -1 -1 E_RT_NONE U
276 277 37 72.01 0.24 -1.00 -1 -1 E_RT_NONE U
277 278 150 130.70 0.44 -1.00 -1 -1 E_RT_NONE U
278 279 134 266.05 0.89 -1.00 -1 -1 E_RT_NONE U
279 280 258 91.09 0.30 -1.00 -1 -1 E_RT_NONE U
280 281 102 196.49 0.66 -1.00 -1 -1 E_RT_NONE U
281 282 113 351.03 1.17 -1.00 -1 -1 E_RT_NONE U
282 283 133 286.09 0.95 -1.00 -1 -1 E_RT_NONE U
283 284 164 93.54 0.31 -1.00 -1 -1 E_RT_NONE U
284 285 0 138.18 0.46 -1.00 -1 -1 E_RT_NONE U
285 286 21 164.81 0.55 -1.00 -1 -1 E_RT_NONE U
286 287 99 340.97 1.14 -1.00 -1 -1 E_RT_NONE U
287 288 161 231.25 0.77 -1.00 -1 -1 E_RT_NONE U
288 289 238 271.49 0.91 -1.00 -1 -1 E_RT_NONE U
289 290 222 238.53 0.80 -1.00 -1 -1 E_RT_NONE U
290 291 207 121.84 0.41 -1.00 -1 -1 E_RT_NONE U
291 292 145 266.31 0.89 -1.00 -1 -1 E_RT_NONE U
292 293 287 153.68 0.51 -1.00 -1 -1 E_RT_NONE U
293 294 17 397.90 1.33 -1.00 -1 -1 E_RT_NONE U
294 295 114 36.00 0.12 -1.00 -1 -1 E_RT_NONE U
295 296 140 319.51 1.07 -1.00 -1 -1 E_RT_NONE U
296 297 22 199.61 0.67 -1.00 -1 -1 E_RT_NONE U
297 298 1 20.12 0.07 -1.00 -1 -1 E_RT_NONE U
298 299 282 223.89 0.75 -1.00 -1 -1 E_RT_NONE U
299 0 288 755.27 2.52 -1.00 -1 -1 E_RT_NONE U
