Topology: ( 300 Nodes, 300 Edges )
182 183 50 254.70 0.85 -1.00 -1 -1 E_RT_NONE U
183 184 154 312.70 1.04 -1.00 -1 -1 E_RT_NONE U
184 185 48 75.61 0.25 -1.00 -1 -1 E_RT_NONE U
185 186 143 86.09 0.29 -1.00 -1 -1 E_RT_NONE U
186 187 184 359.39 1.20 -1.00 -1 -1 E_RT_NONE U
187 188 49 211.01 0.70 -1.00 -1 -1 E_RT_NONE U
188 189 159 296.10 0.99 -1.00 -1 -1 E_RT_NONE U
189 190 101 170.70 0.57 -1.00 -1 -1 E_RT_NONE U
190 191 77 112.01 0.37 -1.00 -1 -1 E_RT_NONE U
191 192 19 377.83 1.26 -1.00 -1 -1 E_RT_NONE U
192 193 135 207.18 0.69 -1.00 -1 -1 E_RT_NONE U
193 194 33 175.89 0.59 -1.00 -1 -1 E_RT_NONE U
194 195 44 122.32 0.41 -1.00 -1 -1 E_RT_NONE U
195 196 41 317.18 1.06 -1.00 -1 -1 E_RT_NONE U
196 197 98 141.52 0.47 -1.00 -1 -1 E_RT_NONE U
197 198 157 102.18 0.34 -1.00 -1 -1 E_RT_NONE U
198 199 67 106.12 0.35 -1.00 -1 -1 E_RT_NONE U
199 200 177 318.56 1.06 -1.00 -1 -1 E_RT_NONE U
200 201 99 255.48 0.85 -1.00 -1 -1 E_RT_NONE U
201 202 67 56.80 0.19 -1.00 -1 -1 E_RT_NONE U
202 203 31 140.62 0.47 -1.00 -1 -1 E_RT_NONE U
203 204 72 165.22 0.55 -1.00 -1 -1 E_RT_NONE U
204 205 54 79.65 0.27 -1.00 -1 -1 E_RT_NONE U
205 206 154 490.52 1.64 -1.00 -1 -1 E_RT_NONE U
206 207 34 379.10 1.26 -1.00 -1 -1 E_RT_NONE U
207 208 79 43.01 0.14 -1.00 -1 -1 E_RT_NONE U
208 209 178 101.79 0.34 -1.00 -1 -1 E_RT_NONE U
209 210 193 280.44 0.94 -1.00 -1 -1 E_RT_NONE U
210 211 104 262.61 0.88 -1.00 -1 -1 E_RT_NONE U
211 212 101 24.04 0.08 -1.00 -1 -1 E_RT_NONE U
212 213 148 165.10 0.55 -1.00 -1 -1 E_RT_NONE U
213 214 161 95.80 0.32 -1.00 -1 -1 E_RT_NONE U
214 215 12 24.08 0.08 -1.00 -1 -1 E_RT_NONE U
215 216 33 278.58 0.93 -1.00 -1 -1 E_RT_NONE U
216 217 107 264.82 0.88 -1.00 -1 -1 E_RT_NONE U
217 218 198 67.94 0.23 -1.00 -1 -1 E_RT_NONE U
218 219 119 243.90 0.81 -1.00 -1 -1 E_RT_NONE U
219 220 13 120.83 0.40 -1.00 -1 -1 E_RT_NONE U
220 221 4 235.59 0.79 -1.00 -1 -1 E_RT_NONE U
221 222 121 44.05 0.15 -1.00 -1 -1 E_RT_NONE U
222 223 106 161.45 0.54 -1.00 -1 -1 E_RT_NONE U
223 224 153 625.73 2.09 -1.00 -1 -1 E_RT_NONE U
224 225 203 496.73 1.66 -1.00 -1 -1 E_RT_NONE U
225 226 20 510.11 1.70 -1.00 -1 -1 E_RT_NONE U
226 227 119 193.06 0.64 -1.00 -1 -1 E_RT_NONE U
227 228 205 358.80 1.20 -1.00 -1 -1 E_RT_NONE U
228 229 52 332.64 1.11 -1.00 -1 -1 E_RT_NONE U
229 230 29 60.83 0.20 -1.00 -1 -1 E_RT_NONE U
230 231 104 224.04 0.75 -1.00 -1 -1 E_RT_NONE U
231 232 191 188.48 0.63 -1.00 -1 -1 E_RT_NONE U
232 233 56 388.06 1.29 -1.00 -1 -1 E_RT_NONE U
233 234 135 45.10 0.15 -1.00 -1 -1 E_RT_NONE U
234 235 112 430.53 1.44 -1.00 -1 -1 E_RT_NONE U
235 236 223 54.13 0.18 -1.00 -1 -1 E_RT_NONE U
236 237 222 105.34 0.35 -1.00 -1 -1 E_RT_NONE U
237 238 78 173.74 0.58 -1.00 -1 -1 E_RT_NONE U
238 239 86 119.44 0.40 -1.00 -1 -1 E_RT_NONE U
239 240 64 622.79 2.08 -1.00 -1 -1 E_RT_NONE U
240 241 126 85.09 0.28 -1.00 -1 -1 E_RT_NONE U
241 242 58 368.42 1.23 -1.00 -1 -1 E_RT_NONE U
242 243 45 234.05 0.78 -1.00 -1 -1 E_RT_NONE U
243 244 176 160.25 0.53 -1.00 -1 -1 E_RT_NONE U
244 245 94 196.74 0.66 -1.00 -1 -1 E_RT_NONE U
245 246 188 161.48 0.54 -1.00 -1 -1 E_RT_NONE U
246 247 111 236.89 0.79 -1.00 -1 -1 E_RT_NONE U
247 248 238 140.13 0.47 -1.00 -1 -1 E_RT_NONE U
248 249 41 83.86 0.28 -1.00 -1 -1 E_RT_NONE U
249 250 182 85.15 0.28 -1.00 -1 -1 E_RT_NONE U
250 251 85 158.62 0.53 -1.00 -1 -1 E_RT_NONE U
251 252 184 478.30 1.60 -1.00 -1 -1 E_RT_NONE U
252 253 87 61.19 0.20 -1.00 -1 -1 E_RT_NONE U
253 254 30 198.03 0.66 -1.00 -1 -1 E_RT_NONE U
254 255 109 197.80 0.66 -1.00 -1 -1 E_RT_NONE U
255 256 118 182.65 0.61 -1.00 -1 -1 E_RT_NONE U
256 257 187 124.95 0.42 -1.00 -1 -1 E_RT_NONE U
257 258 245 142.17 0.47 -1.00 -1 -1 E_RT_NONE U
258 259 245 553.02 1.84 -1.00 -1 -1 E_RT_NONE U
259 260 175 136.01 0.45 -1.00 -1 -1 E_RT_NONE U
260 261 113 96.77 0.32 -1.00 -1 -1 E_RT_NONE U
261 262 122 381.61 1.27 -1.00 -1 -1 E_RT_NONE U
262 263 154 140.80 0.47 -1.00 -1 -1 E_RT_NONE U
263 264 32 268.13 0.89 -1.00 -1 -1 E_RT_NONE U
264 265 13 171.30 0.57 -1.00 -1 -1 E_RT_NONE U
265 266 10 195.36 0.65 -1.00 -1 -1 E_RT_NONE U
266 267 106 11.66 0.04 -1.00 -1 -1 E_RT_NONE U
267 268 31 232.07 0.77 -1.00 -1 -1 E_RT_NONE U
268 269 19 124.95 0.42 -1.00 -1 -1 E_RT_NONE U
269 270 29 92.91 0.31 -1.00 -1 -1 E_RT_NONE U
270 271 189 165.25 0.55 -1.00 -1 -1 E_RT_NONE U
271 272 151 35.47 0.12 -1.00 -1 -1 E_RT_NONE U
272 273 62 10.00 0.03 -1.00 -1 -1 E_RT_NONE U
273 274 268 54.33 0.18 -1.00 -1 -1 E_RT_NONE U
274 275 35 262.25 0.87 -1.00 -1 -1 E_RT_NONE U
275 276 62 217.60 0.73 -1.00 -1 -1 E_RT_NONE U
276 277 4 38.90 0.13 -1.00 -1 -1 E_RT_NONE U
277 278 79 143.18 0.48 -1.00 -1 -1 E_RT_NONE U
278 279 278 335.80 1.12 -1.00 -1 -1 E_RT_NONE U
279 280 213 182.73 0.61 -1.00 -1 -1 E_RT_NONE U
280 281 135 199.80 0.67 -1.00 -1 -1 E_RT_NONE U
281 282 78 107.42 0.36 -1.00 -1 -1 E_RT_NONE U
282 283 42 297.95 0.99 -1.00 -1 -1 E_RT_NONE U
283 284 141 93.60 0.31 -1.00 -1 -1 E_RT_NONE U
284 285 127 147.25 0.49 -1.00 -1 -1 E_RT_NONE U
285 286 213 307.68 1.03 -1.00 -1 -1 E_RT_NONE U
286 287 102 190.94 0.64 -1.00 -1 -1 E_RT_NONE U
287 288 172 357.26 1.19 -1.00 -1 -1 E_RT_NONE U
288 289 9 190.24 0.63 -1.00 -1 -1 E_RT_NONE U
289 290 112 190.44 0.64 -1.00 -1 -1 E_RT_NONE U
290 291 50 149.81 0.50 -1.00 -1 -1 E_RT_NONE U
291 292 77 343.93 1.15 -1.00 -1 -1 E_RT_NONE U
292 293 270 19.24 0.06 -1.00 -1 -1 E_RT_NONE U
293 294 249 247.20 0.82 -1.00 -1 -1 E_RT_NONE U
294 295 195 431.39 1.44 -1.00 -1 -1 E_RT_NONE U
295 296 229 172.94 0.58 -1.00 -1 -1 E_RT_NONE U
296 297 6 681.54 2.27 -1.00 -1 -1 E_RT_NONE U
297 298 42 204.09 0.68 -1.00 -1 -1 E_RT_NONE U
298 299 236 231.01 0.77 -1.00 -1 -1 E_RT_NONE U
299 0 162 537.40 1.79 -1.00 -1 -1 E_RT_NONE U
