Topology: ( 300 Nodes, 300 Edges )
182 183 79 543.62 1.81 -1.00 -1 -1 E_RT_NONE U
183 184 153 79.16 0.26 -1.00 -1 -1 E_RT_NONE U
184 185 35 174.10 0.58 -1.00 -1 -1 E_RT_NONE U
185 186 0 33.38 0.11 -1.00 -1 -1 E_RT_NONE U
186 187 113 108.23 0.36 -1.00 -1 -1 E_RT_NONE U
187 188 93 144.59 0.48 -1.00 -1 -1 E_RT_NONE U
188 189 8 174.00 0.58 -1.00 -1 -1 E_RT_NONE U
189 190 164 547.25 1.83 -1.00 -1 -1 E_RT_NONE U
190 191 116 111.04 0.37 -1.00 -1 -1 E_RT_NONE U
191 192 97 94.01 0.31 -1.00 -1 -1 E_RT_NONE U
192 193 162 279.33 0.93 -1.00 -1 -1 E_RT_NONE U
193 194 66 816.93 2.72 -1.00 -1 -1 E_RT_NONE U
194 195 83 491.23 1.64 -1.00 -1 -1 E_RT_NONE U
195 196 106 252.07 0.84 -1.00 -1 -1 E_RT_NONE U
196 197 176 66.22 0.22 -1.00 -1 -1 E_RT_NONE U
197 198 100 224.51 0.75 -1.00 -1 -1 E_RT_NONE U
198 199 9 80.43 0.27 -1.00 -1 -1 E_RT_NONE U
199 200 182 280.32 0.94 -1.00 -1 -1 E_RT_NONE U
200 201 69 261.60 0.87 -1.00 -1 -1 E_RT_NONE U
201 202 190 132.83 0.44 -1.00 -1 -1 E_RT_NONE U
202 203 73 75.06 0.25 -1.00 -1 -1 E_RT_NONE U
203 204 193 38.83 0.13 -1.00 -1 -1 E_RT_NONE U
204 205 28 645.56 2.15 -1.00 -1 -1 E_RT_NONE U
205 206 146 159.21 0.53 -1.00 -1 -1 E_RT_NONE U
206 207 169 172.63 0.58 -1.00 -1 -1 E_RT_NONE U
207 208 81 298.30 1.00 -1.00 -1 -1 E_RT_NONE U
208 209 58 118.70 0.40 -1.00 -1 -1 E_RT_NONE U
209 210 33 269.82 0.90 -1.00 -1 -1 E_RT_NONE U
210 211 73 414.97 1.38 -1.00 -1 -1 E_RT_NONE U
211 212 49 45.62 0.15 -1.00 -1 -1 E_RT_NONE U
212 213 115 449.53 1.50 -1.00 -1 -1 E_RT_NONE U
213 214 6 37.44 0.12 -1.00 -1 -1 E_RT_NONE U
214 215 50 339.86 1.13 -1.00 -1 -1 E_RT_NONE U
215 216 59 179.66 0.60 -1.00 -1 -1 E_RT_NONE U
216 217 89 540.99 1.80 -1.00 -1 -1 E_RT_NONE U
217 218 124 1035.75 3.45 -1.00 -1 -1 E_RT_NONE U
218 219 214 131.19 0.44 -1.00 -1 -1 E_RT_NONE U
219 220 212 184.70 0.62 -1.00 -1 -1 E_RT_NONE U
220 221 209 121.28 0.40 -1.00 -1 -1 E_RT_NONE U
221 222 59 478.60 1.60 -1.00 -1 -1 E_RT_NONE U
222 223 206 416.67 1.39 -1.00 -1 -1 E_RT_NONE U
223 224 191 275.86 0.92 -1.00 -1 -1 E_RT_NONE U
224 225 91 318.91 1.06 -1.00 -1 -1 E_RT_NONE U
225 226 225 136.08 0.45 -1.00 -1 -1 E_RT_NONE U
226 227 116 36.88 0.12 -1.00 -1 -1 E_RT_NONE U
227 228 209 285.04 0.95 -1.00 -1 -1 E_RT_NONE U
228 229 187 119.55 0.40 -1.00 -1 -1 E_RT_NONE U
229 230 74 60.67 0.20 -1.00 -1 -1 E_RT_NONE U
230 231 55 313.85 1.05 -1.00 -1 -1 E_RT_NONE U
231 232 66 79.06 0.26 -1.00 -1 -1 E_RT_NONE U
232 233 208 271.15 0.90 -1.00 -1 -1 E_RT_NONE U
233 234 122 22.20 0.07 -1.00 -1 -1 E_RT_NONE U
234 235 209 388.46 1.30 -1.00 -1 -1 E_RT_NONE U
235 236 134 107.42 0.36 -1.00 -1 -1 E_RT_NONE U
236 237 20 94.34 0.31 -1.00 -1 -1 E_RT_NONE U
237 238 27 300.08 1.00 -1.00 -1 -1 E_RT_NONE U
238 239 27 16.40 0.05 -1.00 -1 -1 E_RT_NONE U
239 240 8 104.89 0.35 -1.00 -1 -1 E_RT_NONE U
240 241 38 187.52 0.63 -1.00 -1 -1 E_RT_NONE U
241 242 73 132.14 0.44 -1.00 -1 -1 E_RT_NONE U
242 243 131 131.94 0.44 -1.00 -1 -1 E_RT_NONE U
243 244 226 277.72 0.93 -1.00 -1 -1 E_RT_NONE U
244 245 179 272.71 0.91 -1.00 -1 -1 E_RT_NONE U
245 246 185 219.92 0.73 -1.00 -1 -1 E_RT_NONE U
246 247 147 152.95 0.51 -1.00 -1 -1 E_RT_NONE U
247 248 158 384.00 1.28 -1.00 -1 -1 E_RT_NONE U
248 249 13 215.34 0.72 -1.00 -1 -1 E_RT_NONE U
249 250 31 183.81 0.61 -1.00 -1 -1 E_RT_NONE U
250 251 24 340.65 1.14 -1.00 -1 -1 E_RT_NONE U
251 252 236 133.30 0.44 -1.00 -1 -1 E_RT_NONE U
252 253 9 254.59 0.85 -1.00 -1 -1 E_RT_NONE U
253 254 217 196.96 0.66 -1.00 -1 -1 E_RT_NONE U
254 255 225 72.47 0.24 -1.00 -1 -1 E_RT_NONE U
255 256 12 236.68 0.79 -1.00 -1 -1 E_RT_NONE U
256 257 210 95.71 0.32 -1.00 -1 -1 E_RT_NONE U
257 258 171 208.13 0.69 -1.00 -1 -1 E_RT_NONE U
258 259 33 257.80 0.86 -1.00 -1 -1 E_RT_NONE U
259 260 84 333.92 1.11 -1.00 -1 -1 E_RT_NONE U
260 261 135 110.45 0.37 -1.00 -1 -1 E_RT_NONE U
261 262 167 361.20 1.20 -1.00 -1 -1 E_RT_NONE U
262 263 22 130.00 0.43 -1.00 -1 -1 E_RT_NONE U
263 264 258 53.85 0.18 -1.00 -1 -1 E_RT_NONE U
264 265 92 291.40 0.97 -1.00 -1 -1 E_RT_NONE U
265 266 224 359.35 1.20 -1.00 -1 -1 E_RT_NONE U
266 267 54 291.99 0.97 -1.00 -1 -1 E_RT_NONE U
267 268 73 86.53 0.29 -1.00 -1 -1 E_RT_NONE U
268 269 78 65.15 0.22 -1.00 -1 -1 E_RT_NONE U
269 270 77 307.59 1.03 -1.00 -1 -1 E_RT_NONE U
270 271 167 49.40 0.16 -1.00 -1 -1 E_RT_NONE U
271 272 240 177.34 0.59 -1.00 -1 -1 E_RT_NONE U
272 273 51 520.99 1.74 -1.00 -1 -1 E_RT_NONE U
273 274 76 426.13 1.42 -1.00 -1 -1 E_RT_NONE U
274 275 206 218.52 0.73 -1.00 -1 -1 E_RT_NONE U
275 276 14 115.84 0.39 -1.00 -1 -1 E_RT_NONE U
276 277 237 131.76 0.44 -1.00 -1 -1 E_RT_NONE U
277 278 187 156.59 0.52 -1.00 -1 -1 E_RT_NONE U
278 279 276 175.86 0.59 -1.00 -1 -1 E_RT_NONE U
279 280 243 619.00 2.06 -1.00 -1 -1 E_RT_NONE U
280 281 149 106.04 0.35 -1.00 -1 -1 E_RT_NONE U
281 282 265 65.60 0.22 -1.00 -1 -1 E_RT_NONE U
282 283 129 88.32 0.29 -1.00 -1 -1 E_RT_NONE U
283 284 45 17.03 0.06 -1.00 -1 -1 E_RT_NONE U
284 285 100 194.44 0.65 -1.00 -1 -1 E_RT_NONE U
285 286 40 218.51 0.73 -1.00 -1 -1 E_RT_NONE U
286 287 102 473.30 1.58 -1.00 -1 -1 E_RT_NONE U
287 288 55 104.89 0.35 -1.00 -1 -1 E_RT_NONE U
288 289 201 168.47 0.56 -1.00 -1 -1 E_RT_NONE U
289 290 253 172.18 0.57 -1.00 -1 -1 E_RT_NONE U
290 291 275 304.77 1.02 -1.00 -1 -1 E_RT_NONE U
291 292 261 31.40 0.10 -1.00 -1 -1 E_RT_NONE U
292 293 148 152.28 0.51 -1.00 -1 -1 E_RT_NONE U
293 294 142 177.55 0.59 -1.00 -1 -1 E_RT_NONE U
294 295 57 517.60 1.73 -1.00 -1 -1 E_RT_NONE U
295 296 245 206.46 0.69 -1.00 -1 -1 E_RT_NONE U
296 297 214 98.33 0.33 -1.00 -1 -1 E_RT_NONE U
297 298 49 560.64 1.87 -1.00 -1 -1 E_RT_NONE U
298 299 232 92.44 0.31 -1.00 -1 -1 E_RT_NONE U
299 0 119 147.76 0.49 -1.00 -1 -1 E_RT_NONE U
