Topology: ( 300 Nodes, 300 Edges )
182 183 0 187.63 0.63 -1.00 -1 -1 E_RT_NONE U
183 184 123 78.64 0.26 -1.00 -1 -1 E_RT_NONE U
184 185 134 302.29 1.01 -1.00 -1 -1 E_RT_NONE U
185 186 160 97.49 0.33 -1.00 -1 -1 E_RT_NONE U
186 187 76 137.03 0.46 -1.00 -1 -1 E_RT_NONE U
187 188 118 43.28 0.14 -1.00 -1 -1 E_RT_NONE U
188 189 186 231.81 0.77 -1.00 -1 -1 E_RT_NONE U
189 190 64 382.33 1.28 -1.00 -1 -1 E_RT_NONE U
190 191 148 82.13 0.27 -1.00 -1 -1 E_RT_NONE U
191 192 69 165.08 0.55 -1.00 -1 -1 E_RT_NONE U
192 193 106 181.86 0.61 -1.00 -1 -1 E_RT_NONE U
193 194 32 793.74 2.65 -1.00 -1 -1 E_RT_NONE U
194 195 55 267.06 0.89 -1.00 -1 -1 E_RT_NONE U
195 196 168 130.25 0.43 -1.00 -1 -1 E_RT_NONE U
196 197 185 113.30 0.38 -1.00 -1 -1 E_RT_NONE U
197 198 26 70.60 0.24 -1.00 -1 -1 E_RT_NONE U
198 199 83 142.76 0.48 -1.00 -1 -1 E_RT_NONE U
199 200 11 130.06 0.43 -1.00 -1 -1 E_RT_NONE U
200 201 196 551.87 1.84 -1.00 -1 -1 E_RT_NONE U
201 202 63 424.46 1.42 -1.00 -1 -1 E_RT_NONE U
202 203 140 95.35 0.32 -1.00 -1 -1 E_RT_NONE U
203 204 159 56.59 0.19 -1.00 -1 -1 E_RT_NONE U
204 205 52 476.18 1.59 -1.00 -1 -1 E_RT_NONE U
205 206 129 353.55 1.18 -1.00 -1 -1 E_RT_NONE U
206 207 1 399.51 1.33 -1.00 -1 -1 E_RT_NONE U
207 208 56 134.01 0.45 -1.00 -1 -1 E_RT_NONE U
208 209 59 85.15 0.28 -1.00 -1 -1 E_RT_NONE U
209 210 15 84.02 0.28 -1.00 -1 -1 E_RT_NONE U
210 211 13 51.20 0.17 -1.00 -1 -1 E_RT_NONE U
211 212 34 362.01 1.21 -1.00 -1 -1 E_RT_NONE U
212 213 76 280.01 0.93 -1.00 -1 -1 E_RT_NONE U
213 214 112 60.93 0.20 -1.00 -1 -1 E_RT_NONE U
214 215 111 80.41 0.27 -1.00 -1 -1 E_RT_NONE U
215 216 40 169.92 0.57 -1.00 -1 -1 E_RT_NONE U
216 217 160 136.00 0.45 -1.00 -1 -1 E_RT_NONE U
217 218 72 94.03 0.31 -1.00 -1 -1 E_RT_NONE U
218 219 151 24.04 0.08 -1.00 -1 -1 E_RT_NONE U
219 220 210 218.65 0.73 -1.00 -1 -1 E_RT_NONE U
220 221 39 213.53 0.71 -1.00 -1 -1 E_RT_NONE U
221 222 215 226.79 0.76 -1.00 -1 -1 E_RT_NONE U
222 223 142 141.42 0.47 -1.00 -1 -1 E_RT_NONE U
223 224 35 637.92 2.13 -1.00 -1 -1 E_RT_NONE U
224 225 160 212.81 0.71 -1.00 -1 -1 E_RT_NONE U
225 226 113 637.96 2.13 -1.00 -1 -1 E_RT_NONE U
226 227 30 599.01 2.00 -1.00 -1 -1 E_RT_NONE U
227 228 204 184.62 0.62 -1.00 -1 -1 E_RT_NONE U
228 229 18 120.60 0.40 -1.00 -1 -1 E_RT_NONE U
229 230 197 254.12 0.85 -1.00 -1 -1 E_RT_NONE U
230 231 220 150.63 0.50 -1.00 -1 -1 E_RT_NONE U
231 232 203 248.32 0.83 -1.00 -1 -1 E_RT_NONE U
232 233 151 126.02 0.42 -1.00 -1 -1 E_RT_NONE U
233 234 15 278.19 0.93 -1.00 -1 -1 E_RT_NONE U
234 235 39 92.59 0.31 -1.00 -1 -1 E_RT_NONE U
235 236 58 572.68 1.91 -1.00 -1 -1 E_RT_NONE U
236 237 180 232.60 0.78 -1.00 -1 -1 E_RT_NONE U
237 238 121 26.17 0.09 -1.00 -1 -1 E_RT_NONE U
238 239 42 724.55 2.42 -1.00 -1 -1 E_RT_NONE U
239 240 89 164.12 0.55 -1.00 -1 -1 E_RT_NONE U
240 241 2 145.67 0.49 -1.00 -1 -1 E_RT_NONE U
241 242 197 71.18 0.24 -1.00 -1 -1 E_RT_NONE U
242 243 160 317.24 1.06 -1.00 -1 -1 E_RT_NONE U
243 244 182 416.64 1.39 -1.00 -1 -1 E_RT_NONE U
244 245 43 166.46 0.56 -1.00 -1 -1 E_RT_NONE U
245 246 216 502.02 1.67 -1.00 -1 -1 E_RT_NONE U
246 247 2 21.93 0.07 -1.00 -1 -1 E_RT_NONE U
247 248 94 437.48 1.46 -1.00 -1 -1 E_RT_NONE U
248 249 225 257.42 0.86 -1.00 -1 -1 E_RT_NONE U
249 250 47 130.17 0.43 -1.00 -1 -1 E_RT_NONE U
250 251 114 236.24 0.79 -1.00 -1 -1 E_RT_NONE U
251 252 18 150.66 0.50 -1.00 -1 -1 E_RT_NONE U
252 253 42 70.38 0.23 -1.00 -1 -1 E_RT_NONE U
253 254 67 260.03 0.87 -1.00 -1 -1 E_RT_NONE U
254 255 97 123.00 0.41 -1.00 -1 -1 E_RT_NONE U
255 256 107 123.44 0.41 -1.00 -1 -1 E_RT_NONE U
256 257 148 167.41 0.56 -1.00 -1 -1 E_RT_NONE U
257 258 43 219.40 0.73 -1.00 -1 -1 E_RT_NONE U
258 259 30 390.67 1.30 -1.00 -1 -1 E_RT_NONE U
259 260 63 426.64 1.42 -1.00 -1 -1 E_RT_NONE U
260 261 214 52.80 0.18 -1.00 -1 -1 E_RT_NONE U
261 262 47 106.25 0.35 -1.00 -1 -1 E_RT_NONE U
262 263 236 627.89 2.09 -1.00 -1 -1 E_RT_NONE U
263 264 92 146.49 0.49 -1.00 -1 -1 E_RT_NONE U
264 265 233 663.94 2.21 -1.00 -1 -1 E_RT_NONE U
265 266 177 244.64 0.82 -1.00 -1 -1 E_RT_NONE U
266 267 67 26.08 0.09 -1.00 -1 -1 E_RT_NONE U
267 268 86 185.07 0.62 -1.00 -1 -1 E_RT_NONE U
268 269 75 81.15 0.27 -1.00 -1 -1 E_RT_NONE U
269 270 165 34.21 0.11 -1.00 -1 -1 E_RT_NONE U
270 271 1 281.85 0.94 -1.00 -1 -1 E_RT_NONE U
271 272 103 251.70 0.84 -1.00 -1 -1 E_RT_NONE U
272 273 131 382.33 1.28 -1.00 -1 -1 E_RT_NONE U
273 274 186 111.20 0.37 -1.00 -1 -1 E_RT_NONE U
274 275 85 81.54 0.27 -1.00 -1 -1 E_RT_NONE U
275 276 190 953.50 3.18 -1.00 -1 -1 E_RT_NONE U
276 277 111 81.54 0.27 -1.00 -1 -1 E_RT_NONE U
277 278 90 140.09 0.47 -1.00 -1 -1 E_RT_NONE U
278 279 134 128.10 0.43 -1.00 -1 -1 E_RT_NONE U
279 280 251 279.90 0.93 -1.00 -1 -1 E_RT_NONE U
280 281 185 715.39 2.39 -1.00 -1 -1 E_RT_NONE U
281 282 99 97.80 0.33 -1.00 -1 -1 E_RT_NONE U
282 283 61 180.29 0.60 -1.00 -1 -1 E_RT_NONE U
283 284 184 98.62 0.33 -1.00 -1 -1 E_RT_NONE U
284 285 143 275.14 0.92 -1.00 -1 -1 E_RT_NONE U
285 286 233 845.02 2.82 -1.00 -1 -1 E_RT_NONE U
286 287 141 25.94 0.09 -1.00 -1 -1 E_RT_NONE U
287 288 137 256.09 0.85 -1.00 -1 -1 E_RT_NONE U
288 289 149 532.35 1.78 -1.00 -1 -1 E_RT_NONE U
289 290 98 44.60 0.15 -1.00 -1 -1 E_RT_NONE U
290 291 17 346.01 1.15 -1.00 -1 -1 E_RT_NONE U
291 292 101 596.28 1.99 -1.00 -1 -1 E_RT_NONE U
292 293 32 433.28 1.45 -1.00 -1 -1 E_RT_NONE U
293 294 127 113.84 0.38 -1.00 -1 -1 E_RT_NONE U
294 295 182 51.88 0.17 -1.00 -1 -1 E_RT_NONE U
295 296 49 260.03 0.87 -1.00 -1 -1 E_RT_NONE U
296 297 237 417.92 1.39 -1.00 -1 -1 E_RT_NONE U
297 298 58 155.08 0.52 -1.00 -1 -1 E_RT_NONE U
298 299 123 116.36 0.39 -1.00 -1 -1 E_RT_NONE U
299 0 196 27.20 0.09 -1.00 -1 -1 E_RT_NONE U
