Topology: ( 300 Nodes, 300 Edges )
182 183 124 162.15 0.54 -1.00 -1 -1 E_RT_NONE U
183 184 24 136.00 0.45 -1.00 -1 -1 E_RT_NONE U
184 185 90 168.29 0.56 -1.00 -1 -1 E_RT_NONE U
185 186 49 476.39 1.59 -1.00 -1 -1 E_RT_NONE U
186 187 134 301.94 1.01 -1.00 -1 -1 E_RT_NONE U
187 188 123 182.40 0.61 -1.00 -1 -1 E_RT_NONE U
188 189 137 562.75 1.88 -1.00 -1 -1 E_RT_NONE U
189 190 149 459.61 1.53 -1.00 -1 -1 E_RT_NONE U
190 191 141 70.18 0.23 -1.00 -1 -1 E_RT_NONE U
191 192 104 71.59 0.24 -1.00 -1 -1 E_RT_NONE U
192 193 47 244.40 0.82 -1.00 -1 -1 E_RT_NONE U
193 194 114 185.65 0.62 -1.00 -1 -1 E_RT_NONE U
194 195 97 60.88 0.20 -1.00 -1 -1 E_RT_NONE U
195 196 86 46.49 0.16 -1.00 -1 -1 E_RT_NONE U
196 197 90 350.96 1.17 -1.00 -1 -1 E_RT_NONE U
197 198 10 138.80 0.46 -1.00 -1 -1 E_RT_NONE U
198 199 156 276.52 0.92 -1.00 -1 -1 E_RT_NONE U
199 200 191 257.00 0.86 -1.00 -1 -1 E_RT_NONE U
200 201 132 371.65 1.24 -1.00 -1 -1 E_RT_NONE U
201 202 134 112.61 0.38 -1.00 -1 -1 E_RT_NONE U
202 203 33 38.21 0.13 -1.00 -1 -1 E_RT_NONE U
203 204 145 348.81 1.16 -1.00 -1 -1 E_RT_NONE U
204 205 123 288.50 0.96 -1.00 -1 -1 E_RT_NONE U
205 206 52 134.18 0.45 -1.00 -1 -1 E_RT_NONE U
206 207 47 255.79 0.85 -1.00 -1 -1 E_RT_NONE U
207 208 191 275.07 0.92 -1.00 -1 -1 E_RT_NONE U
208 209 170 33.97 0.11 -1.00 -1 -1 E_RT_NONE U
209 210 77 31.02 0.10 -1.00 -1 -1 E_RT_NONE U
210 211 142 115.17 0.38 -1.00 -1 -1 E_RT_NONE U
211 212 138 256.67 0.86 -1.00 -1 -1 E_RT_NONE U
212 213 118 20.00 0.07 -1.00 -1 -1 E_RT_NONE U
213 214 157 252.10 0.84 -1.00 -1 -1 E_RT_NONE U
214 215 24 427.09 1.42 -1.00 -1 -1 E_RT_NONE U
215 216 164 23.02 0.08 -1.00 -1 -1 E_RT_NONE U
216 217 99 185.22 0.62 -1.00 -1 -1 E_RT_NONE U
217 218 213 117.65 0.39 -1.00 -1 -1 E_RT_NONE U
218 219 28 139.70 0.47 -1.00 -1 -1 E_RT_NONE U
219 220 190 47.51 0.16 -1.00 -1 -1 E_RT_NONE U
220 221 187 495.53 1.65 -1.00 -1 -1 E_RT_NONE U
221 222 63 125.50 0.42 -1.00 -1 -1 E_RT_NONE U
222 223 169 156.60 0.52 -1.00 -1 -1 E_RT_NONE U
223 224 74 90.01 0.30 -1.00 -1 -1 E_RT_NONE U
224 225 30 201.70 0.67 -1.00 -1 -1 E_RT_NONE U
225 226 32 163.25 0.54 -1.00 -1 -1 E_RT_NONE U
226 227 161 146.03 0.49 -1.00 -1 -1 E_RT_NONE U
227 228 4 180.71 0.60 -1.00 -1 -1 E_RT_NONE U
228 229 203 184.88 0.62 -1.00 -1 -1 E_RT_NONE U
229 230 201 502.26 1.68 -1.00 -1 -1 E_RT_NONE U
230 231 181 256.96 0.86 -1.00 -1 -1 E_RT_NONE U
231 232 216 372.37 1.24 -1.00 -1 -1 E_RT_NONE U
232 233 188 79.20 0.26 -1.00 -1 -1 E_RT_NONE U
233 234 183 181.04 0.60 -1.00 -1 -1 E_RT_NONE U
234 235 123 397.40 1.33 -1.00 -1 -1 E_RT_NONE U
235 236 146 210.15 0.70 -1.00 -1 -1 E_RT_NONE U
236 237 161 598.00 1.99 -1.00 -1 -1 E_RT_NONE U
237 238 113 213.44 0.71 -1.00 -1 -1 E_RT_NONE U
238 239 5 471.56 1.57 -1.00 -1 -1 E_RT_NONE U
239 240 212 39.60 0.13 -1.00 -1 -1 E_RT_NONE U
240 241 91 113.57 0.38 -1.00 -1 -1 E_RT_NONE U
241 242 178 217.85 0.73 -1.00 -1 -1 E_RT_NONE U
242 243 172 219.49 0.73 -1.00 -1 -1 E_RT_NONE U
243 244 40 342.98 1.14 -1.00 -1 -1 E_RT_NONE U
244 245 240 344.50 1.15 -1.00 -1 -1 E_RT_NONE U
245 246 109 180.85 0.60 -1.00 -1 -1 E_RT_NONE U
246 247 233 131.91 0.44 -1.00 -1 -1 E_RT_NONE U
247 248 189 70.58 0.24 -1.00 -1 -1 E_RT_NONE U
248 249 164 294.91 0.98 -1.00 -1 -1 E_RT_NONE U
249 250 224 206.30 0.69 -1.00 -1 -1 E_RT_NONE U
250 251 61 347.20 1.16 -1.00 -1 -1 E_RT_NONE U
251 252 195 137.93 0.46 -1.00 -1 -1 E_RT_NONE U
252 253 177 296.67 0.99 -1.00 -1 -1 E_RT_NONE U
253 254 192 128.44 0.43 -1.00 -1 -1 E_RT_NONE U
254 255 177 139.09 0.46 -1.00 -1 -1 E_RT_NONE U
255 256 197 79.83 0.27 -1.00 -1 -1 E_RT_NONE U
256 257 8 120.81 0.40 -1.00 -1 -1 E_RT_NONE U
257 258 220 92.65 0.31 -1.00 -1 -1 E_RT_NONE U
258 259 187 123.58 0.41 -1.00 -1 -1 E_RT_NONE U
259 260 122 264.68 0.88 -1.00 -1 -1 E_RT_NONE U
260 261 230 537.98 1.79 -1.00 -1 -1 E_RT_NONE U
261 262 186 282.35 0.94 -1.00 -1 -1 E_RT_NONE U
262 263 146 168.96 0.56 -1.00 -1 -1 E_RT_NONE U
263 264 201 337.20 1.12 -1.00 -1 -1 E_RT_NONE U
264 265 47 287.01 0.96 -1.00 -1 -1 E_RT_NONE U
265 266 20 122.26 0.41 -1.00 -1 -1 E_RT_NONE U
266 267 98 974.69 3.25 -1.00 -1 -1 E_RT_NONE U
267 268 136 207.87 0.69 -1.00 -1 -1 E_RT_NONE U
268 269 103 94.51 0.32 -1.00 -1 -1 E_RT_NONE U
269 270 27 394.53 1.32 -1.00 -1 -1 E_RT_NONE U
270 271 121 186.68 0.62 -1.00 -1 -1 E_RT_NONE U
271 272 148 195.47 0.65 -1.00 -1 -1 E_RT_NONE U
272 273 211 208.08 0.69 -1.00 -1 -1 E_RT_NONE U
273 274 146 89.31 0.30 -1.00 -1 -1 E_RT_NONE U
274 275 239 242.25 0.81 -1.00 -1 -1 E_RT_NONE U
275 276 72 273.36 0.91 -1.00 -1 -1 E_RT_NONE U
276 277 174 112.71 0.38 -1.00 -1 -1 E_RT_NONE U
277 278 2 305.29 1.02 -1.00 -1 -1 E_RT_NONE U
278 279 210 273.03 0.91 -1.00 -1 -1 E_RT_NONE U
279 280 121 129.25 0.43 -1.00 -1 -1 E_RT_NONE U
280 281 217 105.19 0.35 -1.00 -1 -1 E_RT_NONE U
281 282 72 743.20 2.48 -1.00 -1 -1 E_RT_NONE U
282 283 12 500.90 1.67 -1.00 -1 -1 E_RT_NONE U
283 284 44 171.92 0.57 -1.00 -1 -1 E_RT_NONE U
284 285 121 33.62 0.11 -1.00 -1 -1 E_RT_NONE U
285 286 31 384.50 1.28 -1.00 -1 -1 E_RT_NONE U
286 287 4 232.65 0.78 -1.00 -1 -1 E_RT_NONE U
287 288 64 404.20 1.35 -1.00 -1 -1 E_RT_NONE U
288 289 91 62.13 0.21 -1.00 -1 -1 E_RT_NONE U
289 290 183 444.47 1.48 -1.00 -1 -1 E_RT_NONE U
290 291 53 185.44 0.62 -1.00 -1 -1 E_RT_NONE U
291 292 86 69.07 0.23 -1.00 -1 -1 E_RT_NONE U
292 293 182 313.15 1.04 -1.00 -1 -1 E_RT_NONE U
293 294 153 142.20 0.47 -1.00 -1 -1 E_RT_NONE U
294 295 217 109.57 0.37 -1.00 -1 -1 E_RT_NONE U
295 296 221 138.50 0.46 -1.00 -1 -1 E_RT_NONE U
296 297 267 270.96 0.90 -1.00 -1 -1 E_RT_NONE U
297 298 16 698.64 2.33 -1.00 -1 -1 E_RT_NONE U
298 299 211 212.19 0.71 -1.00 -1 -1 E_RT_NONE U
299 0 72 545.00 1.82 -1.00 -1 -1 E_RT_NONE U
